Time,U_y,U_b
8.000000e-05,2.099733e+00,6.202667e-01
8.200000e-05,2.086667e+00,6.202667e-01
8.400000e-05,2.086667e+00,6.160000e-01
8.600000e-05,2.108267e+00,6.072000e-01
8.800000e-05,2.099733e+00,6.202667e-01
9.000000e-05,2.108267e+00,6.333333e-01
9.200000e-05,2.082400e+00,6.248000e-01
9.400000e-05,2.104000e+00,6.248000e-01
9.600000e-05,2.117067e+00,6.202667e-01
9.800000e-05,2.117067e+00,6.202667e-01
1.000000e-04,2.129867e+00,6.421334e-01
1.020000e-04,2.082400e+00,6.290666e-01
1.040000e-04,2.108267e+00,6.202667e-01
1.060000e-04,2.099733e+00,6.290666e-01
1.080000e-04,2.104000e+00,6.376000e-01
1.100000e-04,2.095467e+00,6.202667e-01
1.120000e-04,2.117067e+00,6.160000e-01
1.140000e-04,2.108267e+00,6.333333e-01
1.160000e-04,2.112533e+00,6.290666e-01
1.180000e-04,2.104000e+00,6.248000e-01
1.200000e-04,2.108267e+00,6.248000e-01
1.220000e-04,2.095467e+00,6.290666e-01
1.240000e-04,2.129867e+00,6.160000e-01
1.260000e-04,2.104000e+00,6.202667e-01
1.280000e-04,2.108267e+00,6.248000e-01
1.300000e-04,2.125600e+00,6.202667e-01
1.320000e-04,2.112533e+00,6.290666e-01
1.340000e-04,2.117067e+00,6.248000e-01
1.360000e-04,2.117067e+00,6.117333e-01
1.380000e-04,2.104000e+00,6.333333e-01
1.400000e-04,2.112533e+00,6.248000e-01
1.420000e-04,2.112533e+00,6.333333e-01
1.440000e-04,2.099733e+00,6.290666e-01
1.460000e-04,2.095467e+00,6.333333e-01
1.480000e-04,2.117067e+00,6.333333e-01
1.500000e-04,2.090933e+00,6.248000e-01
1.520000e-04,2.117067e+00,6.202667e-01
1.540000e-04,2.095467e+00,6.290666e-01
1.560000e-04,2.117067e+00,6.290666e-01
1.580000e-04,2.090933e+00,6.376000e-01
1.600000e-04,2.117067e+00,6.202667e-01
1.620000e-04,2.104000e+00,6.421334e-01
1.640000e-04,2.108267e+00,6.202667e-01
1.660000e-04,2.095467e+00,6.421334e-01
1.680000e-04,2.117067e+00,6.290666e-01
1.700000e-04,2.112533e+00,6.333333e-01
1.720000e-04,2.112533e+00,6.160000e-01
1.740000e-04,2.086667e+00,6.202667e-01
1.760000e-04,2.099733e+00,6.248000e-01
1.780000e-04,2.099733e+00,6.072000e-01
1.800000e-04,2.108267e+00,6.290666e-01
1.820000e-04,2.086667e+00,6.248000e-01
1.840000e-04,2.108267e+00,6.333333e-01
1.860000e-04,2.099733e+00,6.248000e-01
1.880000e-04,2.125600e+00,6.202667e-01
1.900000e-04,2.108267e+00,6.290666e-01
1.920000e-04,2.117067e+00,6.290666e-01
1.940000e-04,2.108267e+00,6.202667e-01
1.960000e-04,2.099733e+00,6.290666e-01
1.980000e-04,2.090933e+00,6.160000e-01
2.000000e-04,2.112533e+00,6.202667e-01
2.020000e-04,2.121333e+00,6.117333e-01
2.040000e-04,2.095467e+00,6.117333e-01
2.060000e-04,2.108267e+00,6.117333e-01
2.080000e-04,2.104000e+00,6.333333e-01
2.100000e-04,2.121333e+00,6.290666e-01
2.120000e-04,2.108267e+00,6.117333e-01
2.140000e-04,2.108267e+00,6.248000e-01
2.160000e-04,2.117067e+00,6.248000e-01
2.180000e-04,2.090933e+00,6.117333e-01
2.200000e-04,2.117067e+00,6.464000e-01
2.220000e-04,2.104000e+00,6.160000e-01
2.240000e-04,2.099733e+00,6.117333e-01
2.260000e-04,2.090933e+00,6.202667e-01
2.280000e-04,2.104000e+00,6.202667e-01
2.300000e-04,2.117067e+00,5.941333e-01
2.320000e-04,2.112533e+00,6.376000e-01
2.340000e-04,2.095467e+00,6.117333e-01
2.360000e-04,2.125600e+00,6.202667e-01
2.380000e-04,2.104000e+00,6.202667e-01
2.400000e-04,2.112533e+00,6.072000e-01
2.420000e-04,2.104000e+00,6.248000e-01
2.440000e-04,2.112533e+00,6.202667e-01
2.460000e-04,2.095467e+00,6.421334e-01
2.480000e-04,2.086667e+00,6.202667e-01
2.500000e-04,2.095467e+00,6.117333e-01
2.520000e-04,2.108267e+00,6.248000e-01
2.540000e-04,2.086667e+00,6.290666e-01
2.560000e-04,2.121333e+00,6.421334e-01
2.580000e-04,2.108267e+00,6.248000e-01
2.600000e-04,2.121333e+00,6.333333e-01
2.620000e-04,2.099733e+00,6.248000e-01
2.640000e-04,2.125600e+00,6.117333e-01
2.660000e-04,2.095467e+00,6.333333e-01
2.680000e-04,2.104000e+00,6.117333e-01
2.700000e-04,2.086667e+00,6.202667e-01
2.720000e-04,2.117067e+00,6.117333e-01
2.740000e-04,2.099733e+00,6.117333e-01
2.760000e-04,2.099733e+00,6.290666e-01
2.780000e-04,2.086667e+00,6.290666e-01
2.800000e-04,2.099733e+00,6.290666e-01
2.820000e-04,2.099733e+00,6.117333e-01
2.840000e-04,2.104000e+00,6.160000e-01
2.860000e-04,2.095467e+00,5.986667e-01
2.880000e-04,2.117067e+00,6.333333e-01
2.900000e-04,2.095467e+00,6.202667e-01
2.920000e-04,2.117067e+00,6.290666e-01
2.940000e-04,2.108267e+00,6.333333e-01
2.960000e-04,2.112533e+00,6.117333e-01
2.980000e-04,2.117067e+00,6.160000e-01
3.000000e-04,2.108267e+00,6.376000e-01
3.020000e-04,2.117067e+00,6.290666e-01
3.040000e-04,2.121333e+00,6.160000e-01
3.060000e-04,2.104000e+00,6.506667e-01
3.080000e-04,2.099733e+00,6.290666e-01
3.100000e-04,2.104000e+00,6.333333e-01
3.120000e-04,2.108267e+00,6.333333e-01
3.140000e-04,2.104000e+00,6.072000e-01
3.160000e-04,2.104000e+00,6.333333e-01
3.180000e-04,2.099733e+00,6.333333e-01
3.200000e-04,2.104000e+00,6.202667e-01
3.220000e-04,2.095467e+00,6.160000e-01
3.240000e-04,2.108267e+00,6.333333e-01
3.260000e-04,2.125600e+00,6.421334e-01
3.280000e-04,2.104000e+00,6.376000e-01
3.300000e-04,2.108267e+00,6.333333e-01
3.320000e-04,2.117067e+00,6.333333e-01
3.340000e-04,2.104000e+00,6.421334e-01
3.360000e-04,2.108267e+00,6.248000e-01
3.380000e-04,2.104000e+00,6.202667e-01
3.400000e-04,2.117067e+00,6.333333e-01
3.420000e-04,2.108267e+00,6.202667e-01
3.440000e-04,2.108267e+00,6.290666e-01
3.460000e-04,2.095467e+00,6.248000e-01
3.480000e-04,2.117067e+00,6.072000e-01
3.500000e-04,2.099733e+00,6.117333e-01
3.520000e-04,2.121333e+00,6.421334e-01
3.540000e-04,2.095467e+00,6.202667e-01
3.560000e-04,2.108267e+00,6.333333e-01
3.580000e-04,2.086667e+00,6.202667e-01
3.600000e-04,2.108267e+00,6.333333e-01
3.620000e-04,2.099733e+00,6.202667e-01
3.640000e-04,2.108267e+00,6.117333e-01
3.660000e-04,2.090933e+00,6.202667e-01
3.680000e-04,2.099733e+00,6.248000e-01
3.700000e-04,2.104000e+00,6.333333e-01
3.720000e-04,2.117067e+00,6.202667e-01
3.740000e-04,2.095467e+00,6.248000e-01
3.760000e-04,2.108267e+00,6.202667e-01
3.780000e-04,2.117067e+00,6.160000e-01
3.800000e-04,2.108267e+00,6.117333e-01
3.820000e-04,2.117067e+00,6.202667e-01
3.840000e-04,2.121333e+00,6.290666e-01
3.860000e-04,2.104000e+00,6.202667e-01
3.880000e-04,2.108267e+00,6.290666e-01
3.900000e-04,2.099733e+00,6.290666e-01
3.920000e-04,2.117067e+00,6.072000e-01
3.940000e-04,2.117067e+00,6.333333e-01
3.960000e-04,2.121333e+00,6.160000e-01
3.980000e-04,2.095467e+00,6.202667e-01
4.000000e-04,2.117067e+00,6.376000e-01
4.020000e-04,2.104000e+00,6.333333e-01
4.040000e-04,2.099733e+00,6.333333e-01
4.060000e-04,2.095467e+00,6.248000e-01
4.080000e-04,2.117067e+00,6.117333e-01
4.100000e-04,2.095467e+00,6.202667e-01
4.120000e-04,2.108267e+00,6.117333e-01
4.140000e-04,2.095467e+00,6.202667e-01
4.160000e-04,2.117067e+00,6.290666e-01
4.180000e-04,2.099733e+00,6.117333e-01
4.200000e-04,2.121333e+00,6.376000e-01
4.220000e-04,2.095467e+00,6.290666e-01
4.240000e-04,2.112533e+00,6.117333e-01
4.260000e-04,2.095467e+00,6.248000e-01
4.280000e-04,2.108267e+00,6.290666e-01
4.300000e-04,2.104000e+00,6.117333e-01
4.320000e-04,2.108267e+00,6.248000e-01
4.340000e-04,2.108267e+00,6.117333e-01
4.360000e-04,2.117067e+00,6.290666e-01
4.380000e-04,2.104000e+00,6.248000e-01
4.400000e-04,2.121333e+00,6.117333e-01
4.420000e-04,2.099733e+00,6.290666e-01
4.440000e-04,2.121333e+00,6.117333e-01
4.460000e-04,2.086667e+00,6.202667e-01
4.480000e-04,2.108267e+00,6.290666e-01
4.500000e-04,2.104000e+00,6.333333e-01
4.520000e-04,2.129867e+00,6.202667e-01
4.540000e-04,2.095467e+00,6.160000e-01
4.560000e-04,2.108267e+00,6.160000e-01
4.580000e-04,2.095467e+00,6.290666e-01
4.600000e-04,2.121333e+00,6.290666e-01
4.620000e-04,2.104000e+00,6.117333e-01
4.640000e-04,2.099733e+00,6.072000e-01
4.660000e-04,2.104000e+00,6.333333e-01
4.680000e-04,2.112533e+00,6.117333e-01
4.700000e-04,2.104000e+00,6.072000e-01
4.720000e-04,2.112533e+00,6.117333e-01
4.740000e-04,2.117067e+00,6.117333e-01
4.760000e-04,2.104000e+00,6.333333e-01
4.780000e-04,2.104000e+00,6.160000e-01
4.800000e-04,2.099733e+00,6.117333e-01
4.820000e-04,2.117067e+00,6.376000e-01
4.840000e-04,2.108267e+00,6.290666e-01
4.860000e-04,2.090933e+00,6.202667e-01
4.880000e-04,2.099733e+00,6.290666e-01
4.900000e-04,2.090933e+00,6.290666e-01
4.920000e-04,2.129867e+00,6.290666e-01
4.940000e-04,2.104000e+00,6.290666e-01
4.960000e-04,2.108267e+00,6.421334e-01
4.980000e-04,2.108267e+00,6.248000e-01
5.000000e-04,2.108267e+00,6.333333e-01
5.020000e-04,-2.722667e+00,3.376000e-01
5.040000e-04,-2.605867e+00,1.026667e-01
5.060000e-04,-2.528000e+00,-7.573333e-02
5.080000e-04,-2.463200e+00,-2.192000e-01
5.100000e-04,-2.393867e+00,-3.322667e-01
5.120000e-04,-2.333333e+00,-4.106667e-01
5.140000e-04,-2.307467e+00,-4.714667e-01
5.160000e-04,-2.298933e+00,-5.194667e-01
5.180000e-04,-2.277333e+00,-5.541334e-01
5.200000e-04,-2.229600e+00,-5.845333e-01
5.220000e-04,-2.221067e+00,-6.194667e-01
5.240000e-04,-2.212267e+00,-6.280000e-01
5.260000e-04,-2.221067e+00,-6.410667e-01
5.280000e-04,-2.194933e+00,-6.410667e-01
5.300000e-04,-2.221067e+00,-6.586667e-01
5.320000e-04,-2.194933e+00,-6.368000e-01
5.340000e-04,-2.216533e+00,-6.498667e-01
5.360000e-04,-2.199467e+00,-6.586667e-01
5.380000e-04,-2.208000e+00,-6.672000e-01
5.400000e-04,-2.190667e+00,-6.586667e-01
5.420000e-04,-2.190667e+00,-6.890666e-01
5.440000e-04,-2.208000e+00,-6.586667e-01
5.460000e-04,-2.190667e+00,-6.586667e-01
5.480000e-04,-2.208000e+00,-6.672000e-01
5.500000e-04,-2.208000e+00,-6.933333e-01
5.520000e-04,-2.199467e+00,-6.802667e-01
5.540000e-04,-2.190667e+00,-6.760000e-01
5.560000e-04,-2.203733e+00,-6.802667e-01
5.580000e-04,-2.199467e+00,-6.848000e-01
5.600000e-04,-2.186400e+00,-6.802667e-01
5.620000e-04,-2.225333e+00,-6.976000e-01
5.640000e-04,-2.216533e+00,-6.848000e-01
5.660000e-04,-2.186400e+00,-6.717333e-01
5.680000e-04,-2.216533e+00,-6.717333e-01
5.700000e-04,-2.208000e+00,-6.760000e-01
5.720000e-04,-2.190667e+00,-6.802667e-01
5.740000e-04,-2.212267e+00,-6.672000e-01
5.760000e-04,-2.190667e+00,-6.672000e-01
5.780000e-04,-2.190667e+00,-6.890666e-01
5.800000e-04,-2.194933e+00,-6.672000e-01
5.820000e-04,-2.190667e+00,-6.717333e-01
5.840000e-04,-2.182133e+00,-6.848000e-01
5.860000e-04,-2.221067e+00,-6.629333e-01
5.880000e-04,-2.186400e+00,-6.717333e-01
5.900000e-04,-2.199467e+00,-6.848000e-01
5.920000e-04,-2.225333e+00,-6.498667e-01
5.940000e-04,-2.190667e+00,-6.848000e-01
5.960000e-04,-2.182133e+00,-6.760000e-01
5.980000e-04,-2.212267e+00,-6.586667e-01
6.000000e-04,-2.194933e+00,-6.672000e-01
6.020000e-04,-2.199467e+00,-6.586667e-01
6.040000e-04,-2.186400e+00,-6.672000e-01
6.060000e-04,-2.208000e+00,-6.760000e-01
6.080000e-04,-2.199467e+00,-6.717333e-01
6.100000e-04,-2.208000e+00,-6.760000e-01
6.120000e-04,-2.199467e+00,-6.717333e-01
6.140000e-04,-2.216533e+00,-6.629333e-01
6.160000e-04,-2.182133e+00,-6.802667e-01
6.180000e-04,-2.199467e+00,-6.760000e-01
6.200000e-04,-2.208000e+00,-6.717333e-01
6.220000e-04,-2.199467e+00,-6.802667e-01
6.240000e-04,-2.194933e+00,-6.802667e-01
6.260000e-04,-2.225333e+00,-6.717333e-01
6.280000e-04,-2.190667e+00,-6.802667e-01
6.300000e-04,-2.208000e+00,-6.760000e-01
6.320000e-04,-2.194933e+00,-6.848000e-01
6.340000e-04,-2.212267e+00,-6.848000e-01
6.360000e-04,-2.186400e+00,-6.672000e-01
6.380000e-04,-2.199467e+00,-6.629333e-01
6.400000e-04,-2.199467e+00,-6.717333e-01
6.420000e-04,-2.203733e+00,-6.717333e-01
6.440000e-04,-2.194933e+00,-6.672000e-01
6.460000e-04,-2.208000e+00,-6.586667e-01
6.480000e-04,-2.203733e+00,-6.717333e-01
6.500000e-04,-2.190667e+00,-6.760000e-01
6.520000e-04,-2.190667e+00,-6.629333e-01
6.540000e-04,-2.212267e+00,-6.802667e-01
6.560000e-04,-2.194933e+00,-6.717333e-01
6.580000e-04,-2.203733e+00,-6.802667e-01
6.600000e-04,-2.203733e+00,-6.760000e-01
6.620000e-04,-2.208000e+00,-6.672000e-01
6.640000e-04,-2.194933e+00,-6.760000e-01
6.660000e-04,-2.221067e+00,-6.802667e-01
6.680000e-04,-2.203733e+00,-6.586667e-01
6.700000e-04,-2.190667e+00,-6.760000e-01
6.720000e-04,-2.203733e+00,-6.760000e-01
6.740000e-04,-2.194933e+00,-6.760000e-01
6.760000e-04,-2.186400e+00,-6.802667e-01
6.780000e-04,-2.208000e+00,-6.802667e-01
6.800000e-04,-2.177867e+00,-6.802667e-01
6.820000e-04,-2.194933e+00,-6.760000e-01
6.840000e-04,-2.203733e+00,-6.717333e-01
6.860000e-04,-2.221067e+00,-6.717333e-01
6.880000e-04,-2.186400e+00,-6.586667e-01
6.900000e-04,-2.190667e+00,-6.890666e-01
6.920000e-04,-2.190667e+00,-6.717333e-01
6.940000e-04,-2.208000e+00,-6.933333e-01
6.960000e-04,-2.216533e+00,-6.890666e-01
6.980000e-04,-2.229600e+00,-6.760000e-01
7.000000e-04,-2.194933e+00,-6.717333e-01
7.020000e-04,-2.208000e+00,-6.802667e-01
7.040000e-04,-2.199467e+00,-6.717333e-01
7.060000e-04,-2.212267e+00,-6.760000e-01
7.080000e-04,-2.182133e+00,-6.760000e-01
7.100000e-04,-2.208000e+00,-6.760000e-01
7.120000e-04,-2.182133e+00,-6.586667e-01
7.140000e-04,-2.225333e+00,-6.672000e-01
7.160000e-04,-2.203733e+00,-6.717333e-01
7.180000e-04,-2.208000e+00,-6.933333e-01
7.200000e-04,-2.199467e+00,-6.848000e-01
7.220000e-04,-2.225333e+00,-6.848000e-01
7.240000e-04,-2.199467e+00,-6.802667e-01
7.260000e-04,-2.216533e+00,-6.629333e-01
7.280000e-04,-2.194933e+00,-6.848000e-01
7.300000e-04,-2.208000e+00,-6.672000e-01
7.320000e-04,-2.194933e+00,-6.498667e-01
7.340000e-04,-2.203733e+00,-6.717333e-01
7.360000e-04,-2.182133e+00,-6.672000e-01
7.380000e-04,-2.212267e+00,-6.933333e-01
7.400000e-04,-2.194933e+00,-6.802667e-01
7.420000e-04,-2.216533e+00,-6.760000e-01
7.440000e-04,-2.194933e+00,-6.717333e-01
7.460000e-04,-2.208000e+00,-6.890666e-01
7.480000e-04,-2.208000e+00,-6.717333e-01
7.500000e-04,-2.221067e+00,-6.541333e-01
7.520000e-04,-2.194933e+00,-6.933333e-01
7.540000e-04,-2.208000e+00,-6.760000e-01
7.560000e-04,-2.203733e+00,-6.802667e-01
7.580000e-04,-2.216533e+00,-6.890666e-01
7.600000e-04,-2.182133e+00,-6.672000e-01
7.620000e-04,-2.199467e+00,-6.760000e-01
7.640000e-04,-2.190667e+00,-6.672000e-01
7.660000e-04,-2.190667e+00,-6.848000e-01
7.680000e-04,-2.208000e+00,-6.802667e-01
7.700000e-04,-2.208000e+00,-6.848000e-01
7.720000e-04,-2.186400e+00,-6.629333e-01
7.740000e-04,-2.190667e+00,-6.760000e-01
7.760000e-04,-2.177867e+00,-6.717333e-01
7.780000e-04,-2.208000e+00,-6.672000e-01
7.800000e-04,-2.190667e+00,-6.760000e-01
7.820000e-04,-2.212267e+00,-6.672000e-01
7.840000e-04,-2.199467e+00,-6.848000e-01
7.860000e-04,-2.212267e+00,-6.717333e-01
7.880000e-04,-2.194933e+00,-6.802667e-01
7.900000e-04,-2.199467e+00,-6.629333e-01
7.920000e-04,-2.190667e+00,-6.586667e-01
7.940000e-04,-2.199467e+00,-6.760000e-01
7.960000e-04,-2.177867e+00,-6.933333e-01
7.980000e-04,-2.212267e+00,-6.848000e-01
8.000000e-04,-2.203733e+00,-6.717333e-01
8.020000e-04,-2.216533e+00,-6.541333e-01
8.040000e-04,-2.186400e+00,-6.672000e-01
8.060000e-04,-2.212267e+00,-6.760000e-01
8.080000e-04,-2.203733e+00,-6.672000e-01
8.100000e-04,-2.199467e+00,-6.848000e-01
8.120000e-04,-2.194933e+00,-6.717333e-01
8.140000e-04,-2.199467e+00,-6.717333e-01
8.160000e-04,-2.186400e+00,-6.717333e-01
8.180000e-04,-2.177867e+00,-6.672000e-01
8.200000e-04,-2.216533e+00,-6.802667e-01
8.220000e-04,-2.229600e+00,-6.760000e-01
8.240000e-04,-2.194933e+00,-6.672000e-01
8.260000e-04,-2.190667e+00,-6.848000e-01
8.280000e-04,-2.199467e+00,-6.760000e-01
8.300000e-04,-2.203733e+00,-6.717333e-01
8.320000e-04,-2.203733e+00,-6.802667e-01
8.340000e-04,-2.190667e+00,-6.890666e-01
8.360000e-04,-2.177867e+00,-6.586667e-01
8.380000e-04,-2.212267e+00,-6.629333e-01
8.400000e-04,-2.186400e+00,-6.802667e-01
8.420000e-04,-2.194933e+00,-6.760000e-01
8.440000e-04,-2.190667e+00,-6.760000e-01
8.460000e-04,-2.203733e+00,-6.672000e-01
8.480000e-04,-2.186400e+00,-6.717333e-01
8.500000e-04,-2.203733e+00,-6.760000e-01
8.520000e-04,-2.186400e+00,-6.586667e-01
8.540000e-04,-2.199467e+00,-6.802667e-01
8.560000e-04,-2.190667e+00,-6.802667e-01
8.580000e-04,-2.212267e+00,-6.717333e-01
8.600000e-04,-2.194933e+00,-6.368000e-01
8.620000e-04,-2.203733e+00,-6.629333e-01
8.640000e-04,-2.186400e+00,-6.848000e-01
8.660000e-04,-2.225333e+00,-6.672000e-01
8.680000e-04,-2.194933e+00,-6.672000e-01
8.700000e-04,-2.199467e+00,-6.629333e-01
8.720000e-04,-2.203733e+00,-6.629333e-01
8.740000e-04,-2.216533e+00,-6.848000e-01
8.760000e-04,-2.203733e+00,-6.586667e-01
8.780000e-04,-2.216533e+00,-6.933333e-01
8.800000e-04,-2.194933e+00,-6.802667e-01
8.820000e-04,-2.208000e+00,-6.629333e-01
8.840000e-04,-2.190667e+00,-6.802667e-01
8.860000e-04,-2.208000e+00,-6.629333e-01
8.880000e-04,-2.194933e+00,-6.802667e-01
8.900000e-04,-2.208000e+00,-6.848000e-01
8.920000e-04,-2.194933e+00,-6.848000e-01
8.940000e-04,-2.203733e+00,-6.717333e-01
8.960000e-04,-2.199467e+00,-6.586667e-01
8.980000e-04,-2.199467e+00,-6.848000e-01
9.000000e-04,-2.190667e+00,-6.890666e-01
9.020000e-04,-2.212267e+00,-6.760000e-01
9.040000e-04,-2.190667e+00,-6.890666e-01
9.060000e-04,-2.182133e+00,-6.760000e-01
9.080000e-04,-2.186400e+00,-6.802667e-01
9.100000e-04,-2.208000e+00,-6.629333e-01
9.120000e-04,-2.190667e+00,-6.802667e-01
9.140000e-04,-2.199467e+00,-6.717333e-01
9.160000e-04,-2.177867e+00,-6.498667e-01
9.180000e-04,-2.203733e+00,-6.717333e-01
9.200000e-04,-2.199467e+00,-6.717333e-01
9.220000e-04,-2.190667e+00,-6.717333e-01
9.240000e-04,-2.186400e+00,-6.848000e-01
9.260000e-04,-2.199467e+00,-6.760000e-01
9.280000e-04,-2.203733e+00,-6.760000e-01
9.300000e-04,-2.208000e+00,-6.802667e-01
9.320000e-04,-2.186400e+00,-6.848000e-01
9.340000e-04,-2.212267e+00,-7.064000e-01
9.360000e-04,-2.194933e+00,-6.933333e-01
9.380000e-04,-2.194933e+00,-6.629333e-01
9.400000e-04,-2.182133e+00,-6.848000e-01
9.420000e-04,-2.194933e+00,-6.848000e-01
9.440000e-04,-2.199467e+00,-6.586667e-01
9.460000e-04,-2.199467e+00,-6.802667e-01
9.480000e-04,-2.203733e+00,-6.933333e-01
9.500000e-04,-2.208000e+00,-6.890666e-01
9.520000e-04,-2.194933e+00,-6.848000e-01
9.540000e-04,-2.194933e+00,-6.672000e-01
9.560000e-04,-2.203733e+00,-6.672000e-01
9.580000e-04,-2.203733e+00,-6.629333e-01
9.600000e-04,-2.203733e+00,-6.802667e-01
9.620000e-04,-2.208000e+00,-6.717333e-01
9.640000e-04,-2.194933e+00,-6.586667e-01
9.660000e-04,-2.208000e+00,-6.672000e-01
9.680000e-04,-2.199467e+00,-6.672000e-01
9.700000e-04,-2.212267e+00,-6.629333e-01
9.720000e-04,-2.208000e+00,-6.672000e-01
9.740000e-04,-2.212267e+00,-6.717333e-01
9.760000e-04,-2.203733e+00,-6.629333e-01
9.780000e-04,-2.190667e+00,-6.760000e-01
9.800000e-04,-2.186400e+00,-6.672000e-01
9.820000e-04,-2.221067e+00,-6.802667e-01
9.840000e-04,-2.177867e+00,-6.629333e-01
9.860000e-04,-2.212267e+00,-6.890666e-01
9.880000e-04,-2.186400e+00,-6.802667e-01
9.900000e-04,-2.194933e+00,-6.672000e-01
9.920000e-04,-2.203733e+00,-6.672000e-01
9.940000e-04,-2.203733e+00,-6.586667e-01
9.960000e-04,-2.190667e+00,-6.760000e-01
9.980000e-04,-2.190667e+00,-6.802667e-01
